,release_date_year__2010,release_date_year__2011,release_date_year__2012,release_date_year__2013,release_date_year__2014,release_date_year__2015,release_date_year__2016,release_date_year__2017,release_date_year__2018,release_date_year__2019,release_date_year__2020,release_date_year__2021,release_date_year__2022,Rating__1,Rating__2,Rating__3,Rating__4,Rating__5,release_date_quarter__2,release_date_quarter__3,release_date_quarter__4,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,Score_Rotten,Score_Rotten_Audience,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,TwitterScore,Budget,Revenue,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Movie Title
71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14.045,5.6,1239,96,58.0,63.0,69.0,47.062,5.217,4.828,3.6352,6.433,4000000.0,15373181,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Padre no hay más que uno 2: La llegada de la suegra
72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.062,6.2,2637,129,91.0,43.0,69.0,21.125,6.497,0.6,9.7784,46.66666667,26147360.0,97051623,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Legend of the Demon Cat
73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52.582,6.0,22761,122,25.0,45.0,69.0,47.062,39.287,4.828,10.8516,6.433,48000000.0,171339013,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chinese Zodiac
74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.668,7.6,8887,174,92.0,62.0,69.0,28.875,1.052,2.353,3.2892,48.25,7600000.0,26001696,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agneepath
75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,552.573,6.0,926,121,58.0,63.0,69.0,12.5,7.092,4.828,5.9458,-100.0,8400000.0,28357398,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Last Warrior: Root of Evil
76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.036,6.4,14209,108,58.0,63.0,69.0,47.062,7.092,4.828,3.4218,6.433,28000000.0,93811164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rien à déclarer
77,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39.983,6.2,3304,85,29.0,45.0,69.0,47.062,7.092,1.49475,4.3482,6.433,10778400.0,35704046,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tad, the Lost Explorer, and the Secret of King Midas"
78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8.593,6.4,797,102,58.0,63.0,69.0,69.25,7.092,4.828,9.1406,70.77997672,7300000.0,24106579,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Start-Up
79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26.752,6.6,5389,138,58.0,58.0,69.0,44.0,1.153,4.260666667,10.5828,33.83113153,9000000.0,29171110,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flight Crew
80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.645,6.4,3243,130,55.0,48.0,69.0,40.75,7.825,4.2125,7.4554,-37.93103448,11000000.0,34958596,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blind Detective
81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.683,6.8,1109,135,60.0,78.0,69.0,38.0,0.6,1.4,6.8436,-98.96,9600000.0,29060186,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Fatal Encounter
82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.964,7.4,2260,85,58.0,63.0,69.0,72.375,0.6,0.6,4.6218,-47.35112936,9500000.0,28674130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The Suspect
83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.653,4.7,3976,89,58.0,47.0,69.0,75.875,1.646,4.828,7.2702,5.277401894,19000000.0,55754766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Firestorm
84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27.473,7.3,26104,118,58.0,63.0,69.0,62.0,7.092,4.828,8.0244,-50.0,17500000.0,49619118,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Two Is a Family
85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.652,6.6,2541,140,58.0,60.0,69.0,67.25,1.543,4.828,7.0308,63.30935252,16000000.0,44670277,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The White Storm
86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.286,3.6,449,93,58.0,87.0,69.0,23.5,7.899,4.828,9.337,100.0,20000000.0,53306108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A Chinese Odyssey: Part Three
87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.967,5.8,3492,90,58.0,63.0,69.0,22.0,7.092,4.828,1.3212,24.44444444,20000000.0,52186426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tolo Tolo
88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.708,5.9,9341,117,93.0,72.0,69.0,18.875,0.98,4.828,2.0324,64.18338109,2600000.0,6574905,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Shubh Mangal Zyada Saavdhan
89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.59,6.3,1626,110,58.0,63.0,69.0,18.75,7.092,4.828,7.0552,75.0,7300000.0,17601351,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hitman: Agent Jun
90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.931,5.8,11463,79,100.0,57.0,69.0,47.062,2.647,0.994,1.836,6.433,190000.0,453590,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Murder Party
91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.147,4.0,324,119,58.0,63.0,69.0,47.062,7.092,4.828,4.2894,6.433,10000000.0,23705022,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Da Xiao Jiang Hu
92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.873,6.6,7647,85,83.0,67.0,69.0,47.062,2.72,1.25525,7.4532,80.0,10735974.0,24991467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Me, Myself and Mum"
93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.022,7.5,34522,134,50.0,41.0,69.0,85.125,5.593,2.765,7.0358,11.75115207,30000000.0,68316452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stalingrad
94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.42,4.7,2291,107,58.0,21.0,69.0,12.5,1.646,4.828,6.5306,100.0,16000000.0,35771820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The New Adventures of Aladdin
95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,6.6,44,102,58.0,63.0,69.0,30.875,7.092,4.828,3.3644,87.09677419,20000000.0,43950000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,The End of Endless Love
96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.012,6.3,379,116,58.0,45.0,69.0,47.062,1.364,4.828,6.5346,6.433,12800000.0,27769952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Lady Shogun and Her Men
97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.39,6.5,1005,121,100.0,69.0,69.0,24.375,0.6,0.6,4.8446,96.73913043,12000000.0,25959989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Love Off the Cuff
98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.1,5.4,115,99,58.0,63.0,69.0,47.062,7.092,4.828,1.0276,6.433,37500000.0,77961427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boonie Bears: The Wild Life
99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.522,7.5,15183,163,100.0,79.0,69.0,47.062,1.176,4.828,4.4696,6.433,14000000.0,28859072,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ala Vaikunthapurramuloo
100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.181,7.9,28236,135,73.0,88.0,69.0,19.125,1.094,1.1075,3.2002,67.94972506,22360000.0,45221814,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tanhaji: The Unsung Warrior
101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.882,7.3,5444,120,58.0,90.0,69.0,40.75,1.96,4.828,6.5996,-30.71895425,10400000.0,20967660,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71: Into the Fire
102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.186,5.3,1331,118,58.0,63.0,69.0,23.125,7.092,4.828,10.1026,100.0,32000000.0,64325947,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Zhongkui: Snow Girl and the Dark Crystal
103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,23.372,5.8,807,111,58.0,63.0,69.0,24.0,7.092,4.828,4.5842,100.0,8020000.0,15990882,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Upon the Magic Roads
104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.745,6.1,19315,96,20.0,39.0,69.0,23.875,5.058,7.2665,23.6442,61.8226601,20000000.0,38659039,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crouching Tiger, Hidden Dragon: Sword of Destiny"
105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16.489,6.2,1631,90,58.0,60.0,69.0,20.875,24.163,4.828,2.777,92.06349206,50000000.0,95618308,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The New King of Comedy
106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.77,5.5,1325,96,58.0,19.0,69.0,12.5,1.482,4.828,3.843,6.433,11000000.0,20796153,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vicky and the Treasure of the Gods
107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,73.669,5.2,601,90,58.0,63.0,69.0,47.062,7.092,4.828,2.5832,6.433,5308245.0,9544171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,¡A todo tren! Destino Asturias
108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.992,7.2,403,48,58.0,40.0,69.0,52.25,2.265,0.8125,15.202,30.14184397,21800000.0,39193850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sink or Swim
109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.862,6.7,46155,98,58.0,60.0,69.0,47.062,1.176,4.828,14.672,6.433,25000000.0,44480039,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nothing to Lose
110,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,26.914,4.8,6633,85,0.0,34.0,69.0,57.0,7.092,4.828,1.476,53.48837209,20000000.0,35515687,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Queen's Corgi
111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.747,7.6,2301,124,58.0,63.0,69.0,17.5,7.092,4.828,2.0556,51.49253731,390000.0,691981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Meppadiyan
112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.959,6.4,3100,103,58.0,67.0,69.0,47.062,1.313,4.828,2.331,6.433,12000000.0,21218935,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Astral City: A Spiritual Journey
113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11.219,6.7,4675,87,59.0,56.0,69.0,47.062,9.81,1.96,5.8672,-53.65853659,9700000.0,16955173,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bye Bye Morons
114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28.971,5.7,7207,83,58.0,63.0,69.0,47.062,7.092,4.828,19.1988,100.0,20000000.0,34428345,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventures in Zambezia
115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.761,7.5,67055,120,58.0,63.0,69.0,23.25,7.092,4.828,9.1858,33.60824742,15400000.0,25807712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rust and Bone
116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.301,8.5,8724,172,58.0,63.0,69.0,18.0,7.092,4.828,3.4666,64.33486239,1040000.0,1740483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Hridayam
117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.61,5.8,1568,140,58.0,63.0,69.0,57.5,7.092,4.828,6.0658,-6.686930091,48800000.0,81387479,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gone with the Bullets
118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.124,5.3,1762,112,58.0,22.0,69.0,47.062,0.698,4.828,4.4892,6.433,25496629.0,40928635,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La vérité si je mens! 3
119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.93,5.4,73,98,58.0,63.0,69.0,47.062,7.092,4.828,1.068,6.433,8102011.0,12872253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Bodin's in the Land of Smile
120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.315,4.4,1479,92,58.0,63.0,69.0,47.062,7.092,4.828,5.913,-100.0,16000000.0,25364150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Serial Teachers 2
121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.807,6.0,218,109,58.0,63.0,69.0,70.75,7.092,4.828,5.061,92.49091643,38000000.0,60011073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,My Best Summer
122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,25.296,6.9,312747,136,39.0,63.0,69.0,83.625,16.464,4.828,27.6872,35.24861878,126000000.0,198326350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,The Island
123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21.979,4.7,9220,102,0.0,30.0,69.0,47.062,13.092,8.055,6.0668,6.433,24625000.0,38600000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taxi 5
124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6.441,6.1,2701,115,14.0,50.0,69.0,52.5,1.38,4.828,5.1226,62.26415094,30761600.0,48065601,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sky Hunter
125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.105,7.5,7472,130,58.0,63.0,69.0,22.375,7.092,4.828,3.4986,28.7054409,9750000.0,15021965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bheemla Nayak
126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,72.587,6.4,109296,119,78.0,63.0,69.0,47.062,6.795,7.518,13.5272,6.433,34000000.0,52300000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Greenland
127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.487,6.0,8567,107,58.0,32.0,69.0,43.375,9.446,0.875666667,4.646,89.28571429,36300000.0,53425036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Supercondriaque
128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27.731,6.9,13411,85,71.0,63.0,69.0,47.062,7.092,0.882666667,2.5794,6.433,30000000.0,42830578,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asterix and Obelix: Mansion of the Gods
129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,52.413,6.9,119476,123,61.0,67.0,69.0,27.0,5.525,1.663333333,15.6926,49.01675164,20000000.0,27975429,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,What Happened to Monday
130,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20.506,6.3,21037,107,85.0,54.0,69.0,47.062,8.055,2.169,6.328,6.433,25000000.0,34604339,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Extraordinary Adventures of Adèle Blanc-Sec
131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.927,3.8,132,84,58.0,63.0,69.0,47.062,7.092,4.828,4.235,6.433,6438600.0,8859185,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Les blagues de Toto
132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.357,3.7,7545,146,58.0,63.0,69.0,31.625,7.092,4.828,3.573,55.63331001,9204790.0,12589965,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Street Dancer 3D
133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.514,5.4,14511,86,58.0,82.0,69.0,47.062,3.392,1.473,12.5518,6.433,14000000.0,18876082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Head Over Heels
134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.057,6.4,3587,134,58.0,63.0,69.0,47.062,7.092,4.828,9.1264,-25.0,17600000.0,23623665,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Little White Lies 2
135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.038,5.7,857,107,58.0,40.0,69.0,25.25,7.092,4.828,7.6166,35.0,19000000.0,24109886,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Out of Inferno
136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,194.557,6.9,9066,105,58.0,63.0,69.0,47.062,1.159,1.0975,4.5426,6.433,14479740.0,18066143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,The Stronghold
137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.041,4.3,1331,99,58.0,13.0,69.0,47.062,1.306,4.828,3.8028,6.433,28612179.0,33857735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Camping 2
138,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.491,6.1,1353,118,83.0,40.0,69.0,56.75,1.642,4.828,7.7454,72.26277372,8100000.0,9471940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Secret Zoo
139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18.705,5.5,1450,76,58.0,57.0,69.0,47.062,6.304,1.69575,7.954,6.433,24720400.0,28595105,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pokémon the Movie: Diancie and the Cocoon of Destruction
140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28.631,4.5,2626,109,58.0,63.0,69.0,36.25,7.092,4.828,17.9374,36.56174334,38000000.0,43498766,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,League of Gods
141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.048,5.6,185,93,58.0,63.0,69.0,47.062,7.092,4.828,1.4164,6.433,11700000.0,12949263,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,School of Magical Animals
142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16.383,5.2,17560,93,100.0,61.0,69.0,87.125,0.833,0.6,14.189,23.90180879,30000000.0,32813407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bait
143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.483,6.2,2575,104,58.0,63.0,69.0,47.062,7.092,4.828,3.3838,6.433,5080800.0,5432038,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mama Weed
144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.16,5.5,3954,105,58.0,63.0,69.0,47.062,7.092,4.828,6.945,6.433,32400000.0,34598750,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,R.A.I.D. Special Unit
145,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,48.835,6.7,20898,90,87.0,65.0,69.0,55.875,5.686,8.055,6.9058,63.63636364,25000000.0,26611650,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A Monster in Paris
146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.211,6.2,3070,97,58.0,63.0,69.0,47.062,7.092,4.828,2.9572,42.85714286,26460000.0,27567832,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicholas on Holiday
147,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,228.879,7.2,24165,98,68.0,79.0,69.0,19.75,4.27,15.57766667,9.626,86.42455685,25000000.0,25860000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wish Dragon
148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15.254,7.0,723,111,58.0,63.0,69.0,47.062,7.092,4.828,8.4048,6.433,65000000.0,65406606,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eiga Doraemon: Nobita no getsumen tansaki
149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.597,5.3,14746,110,58.0,23.0,69.0,47.062,2.023,2.172,4.9478,6.433,61000000.0,61319383,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Astérix and Obélix: God Save Britannia
150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.62,5.5,3861,105,58.0,36.0,69.0,47.062,7.916,3.038666667,10.03,100.0,50000000.0,50146474,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOUBA! On the Trail of the Marsupilami
151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.66,5.9,267,114,58.0,63.0,69.0,47.062,7.092,4.828,7.057,6.433,23422744.0,23422744,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ossan's Love: Love or Dead
152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,34.555,6.4,10990,100,58.0,63.0,69.0,34.5,7.092,4.828,8.1782,-58.70069606,25000000.0,24070765,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Kung Fu Jungle
153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,259.318,3.6,1140,120,58.0,63.0,69.0,47.062,7.092,4.828,2.9954,6.433,39307171.0,37070177,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Os Dez Mandamentos - O Filme
154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,244.145,4.8,1466,84,58.0,63.0,69.0,55.75,7.092,4.828,2.723,100.0,10000000.0,9382572,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ainbo
155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13.535,5.7,19842,103,9.0,25.0,69.0,40.875,5.434,2.401,18.0392,61.46886642,30000000.0,27515247,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Grace of Monaco
156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90.129,6.6,34426,117,46.0,55.0,69.0,23.375,4.206,5.3995,7.3802,0.0,24000000.0,21695883,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22 Bullets
