Release-Date,Movie,Revenue, Revenue1,NumTheatres,Production,UNK1,UNK2,UNK3
2014-10-03,Left Behind,"$14,019,924","$14,019,924",134,Freestyle Releasing,,,
2014-10-03,The Good Lie,"$2,702,251","$2,722,209",192,Warner Bros.,,,
2014-10-04,Gravity,"$19,231,476","$274,092,705",117,Warner Bros.,,,
2014-10-10,Alexander and the Terrible,Horrible,No Good,Very Bad Day,"$65,641,801","$66,954,149",47,Walt Disney Studios Motion Pictures
2014-10-10,Dracula Untold,"$55,991,880","$56,280,355",59,Universal Pictures,,,
2014-10-10,The Judge,"$47,003,241","$47,119,388",73,Warner Bros.,,,
2014-10-10,St. Vincent,"$42,845,277","$44,137,712",78,The Weinstein Company,,,
2014-10-10,Addicted,"$17,390,770","$17,390,770",123,Lionsgate,,,
2014-10-10,Meet the Mormons,"$6,018,855","$6,047,363",158,Purdie Distribution,,,
2014-10-10,Whiplash,"$5,631,787","$13,092,000",159,Sony Pictures Classics,,,
2014-10-17,Fury,"$85,244,339","$85,817,906",34,Sony Pictures Entertainment (SPE),,,
2014-10-17,The Book of Life,"$49,323,100","$50,151,543",69,Twentieth Century Fox,,,
2014-10-17,The Best of Me,"$26,703,582","$26,766,213",100,Relativity Media,,,
2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),"$24,273,045","$42,340,598",104,Fox Searchlight Pictures,,,
2014-10-17,Dear White People,"$4,370,703","$4,404,154",168,Roadside Attractions,,,
2014-10-18,12 Years a Slave,"$18,720,622","$56,671,993",121,Fox Searchlight Pictures,,,
2014-10-24,Ouija,"$50,856,010","$50,856,010",65,Universal Pictures,,,
2014-10-24,John Wick,"$42,820,432","$43,037,835",79,Lionsgate,,,
2014-10-31,Nightcrawler,"$31,825,147","$32,381,217",90,Open Road Films (II),,,
2014-10-31,Before I Go to Sleep,"$3,242,457","$3,242,457",183,Clarius Entertainment,,,
2014-11-01,Dallas Buyers Club,"$11,451,072","$27,298,285",141,Focus Features,,,
2014-11-05,Interstellar,"$179,387,895","$188,020,017",15,Paramount Pictures,,,
2014-11-07,Big Hero 6,"$204,576,654","$222,527,828",9,Walt Disney Studios Motion Pictures,,,
2014-11-07,The Theory of Everything,"$23,233,800","$35,893,537",108,Focus Features,,,
2014-11-08,Thor: The Dark World,"$3,710,408","$206,362,140",172,Walt Disney Studios Motion Pictures,,,
2014-11-08,The Book Thief,"$3,273,749","$21,488,481",182,Twentieth Century Fox,,,
2014-11-14,Dumb and Dumber To,"$84,966,865","$86,208,010",35,Universal Pictures,,,
2014-11-14,Beyond the Lights,"$14,537,635","$14,618,727",131,Relativity Media,,,
2014-11-14,Foxcatcher,"$6,777,120","$12,096,300",155,Sony Pictures Classics,,,
2014-11-14,Rosewater,"$3,125,746","$3,128,941",184,Open Road Films (II),,,
2014-11-14,Kirk Cameron's Saving Christmas,"$2,783,970","$2,783,970",191,The Samuel Goldwyn Company,,,
2014-11-15,Nebraska,"$11,596,814","$17,654,912",140,Paramount Pictures,,,
2014-11-21,The Hunger Games: Mockingjay - Part 1,"$313,282,914","$337,135,885",2,Lionsgate,,,
2014-11-22,Frozen,"$137,645,361","$400,738,009",20,Walt Disney Studios Motion Pictures,,,
2014-11-22,The Hunger Games: Catching Fire,"$29,141,342","$424,668,047",96,Lionsgate,,,
2014-11-22,Philomena,"$20,397,945","$37,709,979",113,The Weinstein Company,,,
2014-11-26,Penguins of Madagascar,"$74,028,222","$83,850,911",43,Twentieth Century Fox,,,
2014-11-26,Horrible Bosses 2,"$51,745,425","$54,445,357",63,Warner Bros.,,,
2014-11-27,Journey to the South Pacific,"$5,075,069","$7,653,913",163,IMAX,,,
2014-11-28,The Imitation Game,"$19,936,519","$91,125,683",115,The Weinstein Company,,,
2014-11-29,Mandela: Long Walk to Freedom,"$3,086,965","$8,323,085",186,The Weinstein Company,,,
2014-12-03,Wild,"$19,742,647","$37,880,356",116,Fox Searchlight Pictures,,,
2014-12-05,The Pyramid,"$2,692,919","$2,756,333",193,Twentieth Century Fox,,,
2014-12-06,Inside Llewyn Davis,"$8,036,391","$13,235,319",151,CBS Films,,,
2014-12-12,Exodus: Gods and Kings,"$55,727,340","$65,014,513",60,Twentieth Century Fox,,,
2014-12-12,Top Five,"$20,407,608","$25,317,471",112,Paramount Pictures,,,
2014-12-13,American Hustle,"$82,599,283","$150,117,807",39,Sony Pictures Entertainment (SPE),,,
2014-12-13,The Hobbit: The Desolation of Smaug,"$56,824,777","$258,366,855",58,Warner Bros.,,,
2014-12-13,Saving Mr. Banks,"$39,214,111","$83,301,580",82,Walt Disney Studios Motion Pictures,,,
2014-12-13,A Madea Christmas,"$7,260,501","$52,543,354",154,Lionsgate,,,
2014-12-17,The Hobbit: The Battle of the Five Armies,"$189,549,326","$255,119,788",14,Warner Bros.,,,
2014-12-18,Anchorman 2: The Legend Continues,"$34,588,600","$125,168,368",87,Paramount Pictures,,,
2014-12-18,Her,"$23,761,722","$25,568,251",106,Warner Bros.,,,
2014-12-19,Night at the Museum: Secret of the Tomb,"$69,354,582","$113,746,621",46,Twentieth Century Fox,,,
2014-12-19,Annie,"$56,951,920","$85,911,262",57,Sony Pictures Entertainment (SPE),,,
2014-12-19,PK,"$8,668,996","$10,616,104",147,UTV Motion Pictures,,,
2014-12-20,Walking with Dinosaurs 3D,"$11,730,354","$36,076,121",139,Twentieth Century Fox,,,
2014-12-25,Lone Survivor,"$124,907,273","$125,095,601",24,Universal Pictures,,,
2014-12-25,The Wolf of Wall Street,"$75,451,759","$116,900,694",42,Paramount Pictures,,,
2014-12-25,Into the Woods,"$64,062,104","$128,002,372",50,Walt Disney Studios Motion Pictures,,,
2014-12-25,Unbroken,"$62,528,610","$115,637,895",51,Universal Pictures,,,
2014-12-25,The Secret Life of Walter Mitty,"$26,752,507","$58,236,838",99,Twentieth Century Fox,,,
2014-12-25,The Gambler,"$18,880,856","$33,680,992",119,Paramount Pictures,,,
2014-12-25,47 Ronin,"$14,509,700","$38,362,475",132,Universal Pictures,,,
2014-12-25,Grudge Match,"$13,567,034","$29,807,260",136,Warner Bros.,,,
2014-12-25,Big Eyes,"$6,327,678","$14,482,031",157,The Weinstein Company,,,
2014-12-25,The Interview,"$3,552,778","$6,105,175",177,Sony Pictures Entertainment (SPE),,,
2014-12-27,August: Osage County,"$37,484,719","$37,738,810",85,The Weinstein Company,,,
2015-01-02,The Woman in Black 2: Angel of Death,"$26,501,323","$26,501,323",91,Relativity Media,,,
2015-01-09,Taken 3,"$89,256,424","$89,256,424",32,Twentieth Century Fox,,,
2015-01-16,Paddington,"$76,271,832","$76,271,832",37,-,,,
2015-01-16,The Wedding Ringer,"$64,460,211","$64,460,211",47,Screen Gems,,,
2015-01-16,Still Alice,"$18,763,541","$18,754,371",108,Sony Pictures Classics,,,
2015-01-16,Blackhat,"$8,005,980","$8,005,980",145,Universal Pictures,,,
2015-01-16,Spare Parts,"$3,618,912","$3,618,912",179,Lionsgate,,,
2015-01-23,The Boy Next Door,"$35,423,380","$35,423,380",73,Universal Pictures,,,
2015-01-23,Strange Magic,"$12,429,583","$12,429,583",130,Walt Disney Studios Motion Pictures,,,
2015-01-23,Mortdecai,"$7,696,134","$7,696,134",147,Lionsgate,,,
2015-01-30,Project Almanac,"$22,348,241","$22,348,241",102,Paramount Pictures,,,
2015-01-30,Black or White,"$21,571,189","$21,571,189",103,Relativity Media,,,
2015-01-30,The Loft,"$6,002,684","$6,002,684",158,Open Road Films (II),,,
2015-01-30,The Oscar Nominated Short Films 2015: Live Action,"$2,412,593","$2,412,593",199,Shorts International,,,
2015-02-06,The SpongeBob Movie: Sponge Out of Water,"$162,994,032","$162,994,032",18,Paramount Pictures,,,
2015-02-06,Jupiter Ascending,"$47,387,723","$47,387,723",61,Warner Bros.,,,
2015-02-06,Seventh Son,"$17,223,265","$17,223,265",117,Universal Pictures,,,
2015-02-13,Fifty Shades of Grey,"$166,167,230","$166,167,230",17,Universal Pictures,,,
2015-02-13,Kingsman: The Secret Service,"$128,261,724","$128,261,724",23,Twentieth Century Fox,,,
2015-02-13,What We Do in the Shadows,"$3,469,224","$3,469,224",181,-,,,
2015-02-20,McFarland,USA,"$44,482,410","$44,482,410",64,Walt Disney Studios Motion Pictures,,
2015-02-20,The DUFF,"$34,030,343","$34,030,343",76,Lionsgate,,,
2015-02-20,Hot Tub Time Machine 2,"$12,314,651","$12,314,651",131,Paramount Pictures,,,
2015-02-20,Wild Tales,"$2,962,621","$3,106,530",190,Sony Pictures Classics,,,
2015-02-27,Focus,"$53,862,963","$53,862,963",54,Warner Bros.,,,
2015-02-27,The Lazarus Effect,"$25,801,570","$25,801,570",95,Relativity Media,,,
2015-02-27,A la mala,"$3,629,842","$3,629,842",178,Lionsgate,,,
2015-03-06,The Second Best Exotic Marigold Hotel,"$33,078,266","$33,078,266",78,Fox Searchlight Pictures,,,
2015-03-06,Chappie,"$31,569,268","$31,569,268",82,Sony Pictures Entertainment (SPE),,,
2015-03-06,Unfinished Business,"$10,219,501","$10,219,501",136,Twentieth Century Fox,,,
2015-03-13,Cinderella,"$201,151,353","$201,151,353",10,Walt Disney Studios Motion Pictures,,,
2015-03-13,Run All Night,"$26,461,644","$26,461,644",92,Warner Bros.,,,
2015-03-13,It Follows,"$14,674,076","$14,674,076",122,RADiUS-TWC,,,
2015-03-19,Hubble,"$4,449,681","$52,522,904",171,Warner Bros.,,,
2015-03-20,The Divergent Series: Insurgent,"$130,179,072","$130,179,072",22,Lionsgate,,,
2015-03-20,Do You Believe?,"$12,985,600","$12,985,600",127,Pure Flix Entertainment,,,
2015-03-20,The Gunman,"$10,664,749","$10,664,749",135,Open Road Films (II),,,
2015-03-20,Danny Collins,"$5,637,066","$5,637,066",161,Bleecker Street Media,,,
2015-03-27,Home,"$177,397,510","$177,397,510",15,Twentieth Century Fox,,,
2015-03-27,Get Hard,"$90,411,453","$90,411,453",30,Warner Bros.,,,
2015-03-27,While We're Young,"$7,587,485","$7,587,485",148,A24,,,
2015-04-01,Woman in Gold,"$33,307,793","$33,307,793",77,The Weinstein Company,,,
2015-04-03,Furious 7,"$353,007,020","$353,007,020",5,Universal Pictures,,,
2015-04-10,The Longest Ride,"$37,446,117","$37,446,117",72,Twentieth Century Fox,,,
2015-04-10,Ex Machina,"$25,437,558","$25,442,958",96,A24,,,
2015-04-17,Paul Blart: Mall Cop 2,"$71,038,190","$71,038,190",40,Sony Pictures Entertainment (SPE),,,
2015-04-17,Unfriended,"$32,482,090","$32,482,090",79,Universal Pictures,,,
2015-04-17,Monkey Kingdom,"$16,432,322","$16,432,322",118,Walt Disney Studios Motion Pictures,,,
2015-04-17,True Story,"$4,719,695","$4,719,695",166,Fox Searchlight Pictures,,,
2015-04-24,The Age of Adaline,"$42,629,776","$42,629,776",70,Lionsgate,,,
2015-04-24,Little Boy,"$6,485,961","$6,485,961",157,Open Road Films (II),,,
2015-04-24,The Water Diviner,"$4,196,641","$4,196,641",174,Warner Bros.,,,
2015-05-01,Avengers: Age of Ultron,"$459,005,868","$459,005,868",3,Walt Disney Studios Motion Pictures,,,
2015-05-01,Far from the Madding Crowd,"$12,236,500","$12,236,500",133,Fox Searchlight Pictures,,,
2015-05-08,Hot Pursuit,"$34,580,201","$34,580,201",75,Warner Bros.,,,
2015-05-15,Pitch Perfect 2,"$183,785,415","$184,296,230",13,Universal Pictures,,,
2015-05-15,Mad Max: Fury Road,"$153,636,354","$153,636,354",21,Warner Bros.,,,
2015-05-15,I'll See You in My Dreams,"$7,449,681","$7,449,681",150,Bleecker Street Media,,,
2015-05-22,Tomorrowland,"$93,436,322","$93,436,322",29,Walt Disney Studios Motion Pictures,,,
2015-05-22,Poltergeist,"$47,425,125","$47,425,125",60,Twentieth Century Fox,,,
2015-05-22,Tanu Weds Manu Returns,"$3,043,479","$3,043,479",187,Eros Worldwide,,,
2015-05-29,San Andreas,"$155,190,832","$155,190,832",20,Warner Bros.,,,
2015-05-29,Aloha,"$21,067,116","$21,067,116",104,Sony Pictures Entertainment (SPE),,,
2015-06-03,Entourage,"$32,363,404","$32,363,404",80,Warner Bros.,,,
2015-06-05,Spy,"$110,825,712","$110,825,712",25,Twentieth Century Fox,,,
2015-06-05,Insidious: Chapter 3,"$52,218,558","$52,218,558",57,Focus Features,,,
2015-06-05,Love & Mercy,"$12,551,031","$12,551,031",129,Roadside Attractions,,,
2015-06-05,Dil Dhadakne Do,"$3,066,100","$3,066,100",185,Eros Worldwide,,,
2015-06-12,Jurassic World,"$652,270,625","$652,270,625",1,Universal Pictures,,,
2015-06-12,Me and Earl and the Dying Girl,"$6,758,416","$6,758,416",156,Fox Searchlight Pictures,,,
2015-06-19,Inside Out,"$356,461,711","$356,461,711",4,Walt Disney Studios Motion Pictures,,,
2015-06-19,Dope,"$17,506,470","$17,506,470",115,Open Road Films (II),,,
2015-06-26,Ted 2,"$81,476,385","$81,476,385",34,Universal Pictures,,,
2015-06-26,Max,"$42,656,255","$42,656,255",69,Warner Bros.,,,
2015-07-01,Terminator Genisys,"$89,760,956","$89,760,956",31,Paramount Pictures,,,
2015-07-01,Magic Mike XXL,"$66,013,057","$66,013,057",43,Warner Bros.,,,
2015-07-03,Amy,"$8,399,911","$8,413,144",142,A24,,,
2015-07-09,Baahubali: The Beginning,"$4,518,000","$6,738,000",169,Blue Sky Cinema,,,
2015-07-10,Minions,"$336,045,770","$336,045,770",7,Universal Pictures,,,
2015-07-10,The Gallows,"$22,764,410","$22,764,410",100,Warner Bros.,,,
2015-07-10,Self/less,"$12,279,691","$12,279,691",132,Focus Features,,,
2015-07-17,Ant-Man,"$180,202,163","$180,202,163",14,Walt Disney Studios Motion Pictures,,,
2015-07-17,Trainwreck,"$110,212,700","$110,212,700",27,Universal Pictures,,,
2015-07-17,Mr. Holmes,"$17,737,646","$17,737,646",114,Roadside Attractions,,,
2015-07-17,Bajrangi Bhaijaan,"$7,914,436","$8,178,001",146,Eros Worldwide,,,
2015-07-17,Irrational Man,"$4,030,360","$4,030,360",175,Sony Pictures Classics,,,
2015-07-24,Pixels,"$78,747,585","$78,747,585",36,Sony Pictures Entertainment (SPE),,,
2015-07-24,Southpaw,"$52,421,953","$52,421,953",56,The Weinstein Company,,,
2015-07-24,Paper Towns,"$32,000,304","$32,000,304",81,Twentieth Century Fox,,,
2015-07-24,Phoenix,"$3,184,472","$3,184,472",184,IFC Films,,,
2015-07-29,Vacation,"$58,884,188","$58,884,188",50,Warner Bros.,,,
2015-07-31,Mission: Impossible - Rogue Nation,"$195,042,377","$195,042,377",12,Paramount Pictures,,,
2015-07-31,The End of the Tour,"$3,002,884","$3,002,884",189,A24,,,
2015-08-04,"Dragon Ball Z: Resurrection ""F""","$8,008,363","$8,008,363",144,FUNimation Entertainment,,,
2015-08-05,Shaun the Sheep Movie,"$19,375,982","$19,375,982",107,Lionsgate,,,
2015-08-07,Fantastic Four,"$56,117,548","$56,117,548",52,Twentieth Century Fox,,,
2015-08-07,The Gift,"$43,787,265","$43,787,265",66,STX Entertainment,,,
2015-08-07,Ricki and the Flash,"$26,822,144","$26,822,144",90,TriStar Pictures,,,
2015-08-14,Straight Outta Compton,"$161,197,785","$161,197,785",19,Universal Pictures,,,
2015-08-14,The Man from U.N.C.L.E.,"$45,445,109","$45,445,109",63,Warner Bros.,,,
2015-08-14,Mistress America,"$2,500,431","$2,500,431",197,Fox Searchlight Pictures,,,
2015-08-14,Meru,"$2,334,228","$2,334,228",200,Music Box Films,,,
2015-08-21,Sinister 2,"$27,740,955","$27,740,955",87,Focus Features,,,
2015-08-21,Hitman: Agent 47,"$22,467,450","$22,467,450",101,Twentieth Century Fox,,,
2015-08-21,American Ultra,"$14,440,985","$14,440,985",123,Lionsgate,,,
2015-08-21,Grandma,"$6,923,276","$6,980,524",154,Sony Pictures Classics,,,
2015-08-21,Learning to Drive,"$3,447,633","$3,447,633",182,Broad Green Pictures,,,
2015-08-26,No Escape,"$27,288,872","$27,288,872",89,The Weinstein Company,,,
2015-08-28,War Room,"$67,790,117","$67,790,117",42,TriStar Pictures,,,
2015-08-28,We Are Your Friends,"$3,591,417","$3,591,417",180,Warner Bros.,,,
2015-09-02,A Walk in the Woods,"$29,474,282","$29,504,281",84,Broad Green Pictures,,,
2015-09-04,The Transporter Refueled,"$16,029,670","$16,029,670",119,EuropaCorp,,,
2015-09-04,Huevos: Little Rooster's Egg-cellent Adventure,"$9,080,818","$9,080,818",140,Lionsgate,,,
2015-09-11,The Visit,"$65,206,105","$65,206,105",45,Universal Pictures,,,
2015-09-11,The Perfect Guy,"$57,027,435","$57,027,435",51,Screen Gems,,,
2015-09-11,90 Minutes in Heaven,"$4,842,699","$4,842,699",165,The Samuel Goldwyn Company,,,
2015-09-16,Pawn Sacrifice,"$2,436,633","$2,436,633",198,Bleecker Street Media,,,
2015-09-18,Maze Runner: The Scorch Trials,"$81,630,702","$81,697,192",33,Twentieth Century Fox,,,
2015-09-18,Black Mass,"$62,575,678","$62,575,678",49,Warner Bros.,,,
2015-09-18,Sicario,"$46,770,373","$46,889,293",62,Lionsgate,,,
2015-09-18,Everest,"$43,482,270","$43,482,270",67,Universal Pictures,,,
2015-09-18,Captive,"$2,583,301","$2,583,301",193,Paramount Pictures,,,
2015-09-25,Hotel Transylvania 2,"$168,471,018","$169,700,110",16,Sony Pictures Entertainment (SPE),,,
2015-09-25,The Intern,"$75,574,886","$75,764,672",38,Warner Bros.,,,
2015-09-25,The Green Inferno,"$7,192,291","$7,192,291",151,BH Tilt,,,
2015-09-30,The Walk,"$10,137,502","$10,137,502",137,TriStar Pictures,,,
2015-10-02,The Martian,"$225,345,353","$228,433,663",9,Twentieth Century Fox,,,
2015-10-02,He Named Me Malala,"$2,668,936","$2,668,936",192,Fox Searchlight Pictures,,,
2015-10-09,Pan,"$35,057,457","$35,088,320",74,Warner Bros.,,,
2015-10-09,Steve Jobs,"$17,766,658","$17,766,658",113,Universal Pictures,,,
2015-10-09,Ladrones,"$3,063,505","$3,063,505",186,Lionsgate,,,
2015-10-10,Whiplash,"$7,460,167","$13,092,000",149,Sony Pictures Classics,,,
2015-10-16,Goosebumps,"$79,132,868","$80,080,379",35,Sony Pictures Entertainment (SPE),,,
2015-10-16,Bridge of Spies,"$70,447,776","$72,313,754",41,Walt Disney Studios Motion Pictures,,,
2015-10-16,Crimson Peak,"$31,090,320","$31,090,320",83,Universal Pictures,,,
2015-10-16,Woodlawn,"$14,374,957","$14,394,097",124,Pure Flix Entertainment,,,
2015-10-16,Room,"$4,860,753","$14,677,654",164,A24,,,
2015-10-16,Truth,"$2,515,179","$2,541,854",196,Sony Pictures Classics,,,
2015-10-17,Birdman or (The Unexpected Virtue of Ignorance),"$18,067,553","$42,340,598",111,Fox Searchlight Pictures,,,
2015-10-23,The Last Witch Hunter,"$27,367,660","$27,367,660",88,Lionsgate,,,
2015-10-23,Paranormal Activity: The Ghost Dimension,"$18,300,124","$18,300,124",109,Paramount Pictures,,,
2015-10-23,Suffragette,"$4,657,235","$4,702,420",167,Focus Features,,,
2015-10-23,Rock the Kasbah,"$3,020,664","$3,020,664",188,Open Road Films (II),,,
2015-10-30,Burnt,"$13,594,751","$13,651,946",125,The Weinstein Company,,,
2015-10-30,Our Brand Is Crisis,"$7,002,261","$7,002,261",152,Warner Bros.,,,
2015-10-30,Scouts Guide to the Zombie Apocalypse,"$3,703,046","$3,703,046",177,Paramount Pictures,,,
2015-11-04,Brooklyn,"$19,563,995","$38,322,743",106,Fox Searchlight Pictures,,,
2015-11-05,Interstellar,"$8,632,122","$188,020,017",141,Paramount Pictures,,,
2015-11-06,Spectre,"$197,102,585","$200,074,609",11,Sony Pictures Entertainment (SPE),,,
2015-11-06,The Peanuts Movie,"$128,235,584","$130,178,411",24,Twentieth Century Fox,,,
2015-11-06,Spotlight,"$25,923,879","$45,055,776",94,Open Road Films (II),,,
2015-11-06,Trumbo,"$6,842,949","$7,857,741",155,Bleecker Street Media,,,
2015-11-07,Big Hero 6,"$17,951,174","$222,527,828",112,Walt Disney Studios Motion Pictures,,,
2015-11-07,The Theory of Everything,"$12,659,737","$35,893,537",128,Focus Features,,,
2015-11-12,Prem Ratan Dhan Payo,"$4,364,639","$4,364,639",173,FIP,,,
2015-11-13,Love the Coopers,"$26,054,993","$26,302,731",93,Lionsgate,,,
2015-11-13,The 33,"$12,049,242","$12,227,722",134,Warner Bros.,,,
2015-11-14,Foxcatcher,"$5,319,163","$12,096,300",162,Sony Pictures Classics,,,
2015-11-20,The Hunger Games: Mockingjay - Part 2,"$269,569,121","$281,723,902",8,Lionsgate,,,
2015-11-20,The Night Before,"$42,884,826","$43,047,372",68,Sony Pictures Entertainment (SPE),,,
2015-11-20,Secret in Their Eyes,"$20,070,622","$20,180,155",105,STX Entertainment,,,
2015-11-20,Carol,"$3,801,134","$12,711,491",176,The Weinstein Company,,,
2015-11-21,The Hunger Games: Mockingjay - Part 1,"$23,852,971","$337,135,885",98,Lionsgate,,,
2015-11-25,The Good Dinosaur,"$110,716,470","$123,087,120",26,Walt Disney Studios Motion Pictures,,,
2015-11-25,Creed,"$99,385,165","$109,767,581",28,Warner Bros.,,,
2015-11-25,Victor Frankenstein,"$5,775,076","$5,775,076",159,Twentieth Century Fox,,,
2015-11-26,Penguins of Madagascar,"$9,822,689","$83,850,911",138,Twentieth Century Fox,,,
2015-11-26,Horrible Bosses 2,"$2,699,932","$54,445,357",191,Warner Bros.,,,
2015-11-27,The Danish Girl,"$4,506,440","$11,114,018",170,Focus Features,,,
2015-11-28,The Imitation Game,"$71,189,164","$91,125,683",39,The Weinstein Company,,,
2015-12-03,Wild,"$18,137,709","$37,880,356",110,Fox Searchlight Pictures,,,
2015-12-04,Krampus,"$41,465,710","$42,725,475",71,Universal Pictures,,,
2015-12-04,Chi-Raq,"$2,570,882","$2,653,032",194,Roadside Attractions,,,
2015-12-11,The Big Short,"$23,995,178","$70,259,870",97,Paramount Pictures,,,
2015-12-11,In the Heart of the Sea,"$23,063,385","$25,020,758",99,Warner Bros.,,,
2015-12-12,Exodus: Gods and Kings,"$9,287,173","$65,014,513",139,Twentieth Century Fox,,,
2015-12-12,Inherent Vice,"$6,994,056","$8,110,975",153,Warner Bros.,,,
2015-12-12,Top Five,"$4,609,863","$25,317,471",168,Paramount Pictures,,,
2015-12-17,The Hobbit: The Battle of the Five Armies,"$65,570,462","$255,119,788",44,Warner Bros.,,,
