Movie Title,budget,tmdb_popularity,imdbRating,imdbNumVotes,runtimeMinutes,genres,Score_Rotten,Score_Rotten_Audience,Rating,Release-Date,NumTheatres,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,Revenue-Worldwide,Revenue-Domestic,TwitterScore,Profit,final_budget,percent_diff
Alien: Covenant,97000000,119.819,6.4,273260,122,"Horror,Sci-Fi,Thriller",65.0,55.0,R,2017-05-19,42.0,68.375,10.645,7.3554,16.8426,240891763,74262031.0,0.2742782152,148.3420237,111000000.0,0.14432989690721648
Ford v Ferrari,97600000,64.821,8.1,361640,152,"Action,Biography,Drama",92.0,98.0,PG-13,2019-11-15,27.0,39.0,6.24,4.077666667,18.8364,225508210,117624357.0,0.6655443322,131.0534939,97600000.0,0.0
The Peanuts Movie,99000000,38.348,7.0,45223,88,"Adventure,Animation,Comedy",87.0,76.0,G,2015-11-06,24.0,39.75,2.023,1.4646,4.7076,246233113,130178411.0,0.6811808118,148.7203162,99000000.0,0.0
The Lego Movie 2: The Second Part,99000000,45.797,6.6,63505,107,"Action,Adventure,Animation",84.0,68.0,PG,2019-02-08,28.0,47.25,5.691,3.8942,18.34,192456290,105806508.0,0.5641838352,94.40029293,0.0,1.0
Sex and the City 2,100000000,64.313,4.5,78980,146,"Comedy,Drama,Romance",16.0,43.0,R,2010-05-27,29.0,53.5,5.184,6.71825,12.5026,290745055,95347692.0,0.4819188192,190.745055,95000000.0,0.05
The Other Guys,100000000,75.945,6.6,261522,107,"Action,Comedy,Crime",78.0,60.0,PG-13,2010-08-06,18.0,35.5,10.808,8.484333333,21.504,170458922,119219978.0,0.6074534161,70.458922,0.0,1.0
Unstoppable,100000000,35.266,6.8,194678,98,"Action,Thriller",,56.0,,2010-11-12,41.0,48.0,2.744,0.0,20.6594,167805466,81562942.0,-0.08845829823,67.805466,100000000.0,0.0
The Tourist,100000000,70.469,6.0,237778,103,"Action,Thriller",20.0,42.0,PG-13,2010-12-10,69.0,47.5,4.693,3.2264,21.716,278780441,67631157.0,0.4745042493,178.780441,100000000.0,0.0
Little Fockers,100000000,45.022,5.5,111500,98,"Comedy,Romance",9.0,34.0,PG-13,2010-12-22,37.0,50.375,4.145,7.96425,21.8446,310650585,148438600.0,0.7178217822,210.650585,100000000.0,0.0
The Expendables 2,100000000,75.656,6.6,303407,103,"Action,Adventure,Thriller",67.0,67.0,R,2012-08-17,33.0,52.625,4.522,4.25,31.0966,314975955,85028192.0,0.5666666667,214.975955,100000000.0,0.0
Django Unchained,100000000,85.279,8.5,1484835,165,"Drama,Western",86.0,92.0,R,2012-12-25,39.0,34.875,35.032,1.572333333,25.928,425368238,162805434.0,0.5003641661,325.368238,0.0,1.0
Epic,100000000,55.506,6.6,104250,102,"Action,Adventure,Animation",65.0,65.0,PG,2013-05-24,27.0,75.5,10.231,2.0505,23.469,268426634,107518682.0,0.334144857,168.426634,0.0,1.0
The Wolf of Wall Street,100000000,283.427,8.2,1329990,180,"Biography,Comedy,Crime",79.0,83.0,R,2013-12-25,80.0,46.0,21.503,10.6798,20.7956,392000694,116900694.0,0.2198049512,292.000694,100000000.0,0.0
Pompeii,100000000,23.75,5.5,110417,105,"Action,Adventure,Drama",27.0,34.0,PG-13,2014-02-21,109.0,52.25,12.24,4.71575,14.5198,117831631,23219748.0,0.4031221304,17.831631,100000000.0,0.0
Transcendence,100000000,23.786,6.2,225649,119,"Action,Drama,Sci-Fi",19.0,37.0,PG-13,2014-04-18,110.0,37.5,3.303,2.537285714,36.3332,103039258,23022309.0,0.3764614186,3.039258,150000000.0,0.5
In the Heart of the Sea,100000000,27.923,6.9,135302,122,"Action,Adventure,Biography",42.0,53.0,PG-13,2015-12-11,99.0,61.5,9.634,4.4908,30.7692,93920758,25020758.0,0.9615076183,-6.079242,100000000.0,0.0
Power Rangers,100000000,68.16,5.9,106604,124,"Action,Adventure,Fantasy",51.0,65.0,PG-13,2017-03-24,39.0,42.0,2.744,3.68525,11.854,142337240,85364450.0,0.1196581197,42.33724,105000000.0,0.05
Dunkirk,100000000,40.216,7.8,626776,106,"Action,Drama,History",92.0,81.0,PG-13,2017-07-21,12.0,39.625,15.857,14.426,38.6176,527000000,188045546.0,0.4270967742,427,1000000.0,0.99
Mortal Engines,100000000,47.29,6.1,122378,128,"Action,Adventure,Fantasy",26.0,48.0,PG-13,2018-12-14,126.0,74.375,1.06,5.9465,12.6454,83672673,15951040.0,0.3194925029,-16.327327,150000000.0,0.5
Wonder Park,100000000,30.601,5.8,11729,85,"Adventure,Animation,Comedy",34.0,43.0,PG,2019-03-15,61.0,37.375,1.138,3.509,12.4212,119559110,45216793.0,0.7814263725,19.55911,100000000.0,0.0
Missing Link,100000000,57.006,6.7,25274,93,"Adventure,Animation,Comedy",88.0,67.0,PG,2019-04-12,117.0,37.875,2.839,0.79,23.0794,26565710,16649539.0,0.4299307958,-73.43429,102300000.0,0.023
Midway,100000000,56.592,6.7,81191,138,"Action,Drama,History",42.0,92.0,PG-13,2019-11-08,50.0,43.125,7.582,3.853,20.884,127420861,56846802.0,0.277262181,27.420861,100000000.0,0.0
Spies in Disguise,100000000,209.667,6.8,46073,102,"Action,Adventure,Animation",77.0,92.0,PG,2019-12-25,81.0,23.875,0.0,2.402333333,46.7628,171616764,66757013.0,0.248702218,71.616764,100000000.0,0.0
1917,100000000,60.589,8.3,542091,119,"Action,Drama,War",88.0,88.0,R,2020-12-25,2.0,41.875,8.541,3.125,23.647,384919389,159227644.0,0.2396396396,284.919389,100000000.0,0.0
Raya and the Last Dragon,100000000,354.682,7.3,139950,107,"Action,Adventure,Animation",93.0,97.0,PG,2021-03-05,24.0,33.875,0.0,2.276,18.3708,130423032,54723032.0,0.6295719844,30.423032,100000000.0,0.0
The Last Duel,100000000,401.282,7.4,132489,152,"Action,Drama,History",85.0,81.0,R,2021-10-15,64.0,41.5,10.645,5.904,21.1306,30552111,10853945.0,0.281871345,-69.447889,100000000.0,0.0
West Side Story,100000000,358.932,7.3,63453,156,"Crime,Drama,Musical",91.0,94.0,PG-13,2021-12-10,38.0,58.875,29.221,10.403,9.968,75079121,38518412.0,0.438781488,-24.920879,100000000.0,0.0
The King's Man,100000000,1434.677,6.3,107357,131,"Action,Adventure,Thriller",41.0,80.0,R,2021-12-22,51.0,54.625,13.649,7.49,32.6428,125928656,37176373.0,0.3220568336,25.928656,100000000.0,0.0
Cloud Atlas,102000000,30.744,7.4,358552,172,"Drama,Mystery,Sci-Fi",66.0,66.0,R,2012-10-26,109.0,39.75,0.0,12.0522,23.4722,130482868,27108272.0,0.5263852243,27.92438039,0.0,1.0
The Hangover Part III,103000000,118.774,5.8,309190,100,"Comedy,Crime",20.0,44.0,R,2013-05-23,26.0,39.75,8.017,4.3085,20.9954,362000072,112200072.0,0.2292191436,251.4563806,103000000.0,0.0
Rio 2,103000000,81.539,6.3,88034,101,"Adventure,Animation,Comedy",48.0,58.0,G,2014-04-11,22.0,66.75,2.712,1.933,28.2886,500188435,131538435.0,0.793006993,385.6198398,130000000.0,0.2621359223300971
A Wrinkle in Time,103000000,26.292,4.2,44297,109,"Adventure,Family,Fantasy",42.0,26.0,PG,2018-03-09,34.0,43.0,6.006,0.6,13.9714,132675864,100478608.0,0.4855384615,28.81151845,130000000.0,0.2621359223300971
Kingsman: The Golden Circle,104000000,106.694,6.7,314774,141,"Action,Adventure,Comedy",50.0,64.0,R,2017-09-22,35.0,40.5,13.649,7.49,19.1192,410902662,100229647.0,0.5947467167,295.0987135,0.0,1.0
The Great Gatsby,105000000,35.049,7.2,523713,143,"Drama,Romance",48.0,67.0,PG-13,2013-05-10,17.0,49.875,4.677,2.1284,18.801,353641895,144840419.0,0.9308403699,236.8018048,105000000.0,0.0
The Smurfs 2,105000000,57.449,5.3,41352,105,"Adventure,Animation,Comedy",14.0,56.0,PG,2013-07-31,50.0,54.25,11.426,1.736,18.9826,347545360,71017784.0,0.6837416481,230.995581,105000000.0,0.0
Gravity,105000000,29.955,7.7,808963,91,"Action,Drama,Sci-Fi",,,,2013-10-04,7.0,49.5,0.0,0.0,14.641,723192705,274092705.0,0.3709677419,588.7549571,130000000.0,0.23809523809523808
Point Break,105000000,45.825,5.3,62035,114,"Action,Adventure,Crime",11.0,29.0,,2015-12-25,120.0,37.25,3.835,0.0,12.8494,133718711,28782481.0,0.2620253165,27.35115333,105000000.0,0.0
Ice Age 5: Collision Course,105000000,163.593,5.7,64652,94,"Adventure,Animation,Comedy",,,,2016-07-22,49.0,63.0,0.0,0.0,12.5746,408579038,64063008.0,-0.1696202532,289.1228933,105000000.0,0.0
The Martian,108000000,82.263,8.0,823241,144,"Adventure,Drama,Sci-Fi",91.0,91.0,PG-13,2015-10-02,9.0,38.0,10.645,7.4318,18.3164,630161890,228433663.0,0.6577229877,483.4832315,108000000.0,0.0
The Call of the Wild,109000000,54.411,6.7,46952,100,"Adventure,Drama,Family",62.0,89.0,PG,2020-02-21,10.0,50.375,0.98,2.155,21.0246,111105497,62342368.0,0.5244956772,1.931648624,150000000.0,0.3761467889908257
Around the World in 80 Days,110000000,27.786,5.8,89085,120,"Action,Adventure,Comedy",,,,1899-12-30,,,0.0,0.0,14.0014,72178895,,,-34.38282273,0.0,1.0
The A-Team,110000000,79.748,6.7,256237,117,"Action,Adventure,Thriller",49.0,66.0,PG-13,2010-06-11,42.0,52.875,9.507,2.7225,20.4632,177238796,77222099.0,0.631276901,61.12617818,110000000.0,0.0
Salt,110000000,103.143,6.5,309868,100,"Action,Thriller",61.0,59.0,PG-13,2010-07-23,19.0,74.125,7.575,1.791,10.088,293503354,118311368.0,0.4263261297,166.8212309,130000000.0,0.18181818181818182
The Smurfs,110000000,72.911,5.4,88940,103,"Adventure,Animation,Comedy",21.0,43.0,PG,2011-07-29,17.0,48.125,11.426,1.736,12.2422,563749323,142614158.0,0.08483633935,412.4993845,105000000.0,0.045454545454545456
Real Steel,110000000,244.759,7.1,319842,127,"Action,Drama,Sci-Fi",60.0,73.0,PG-13,2011-10-07,35.0,44.0,33.013,11.59666667,16.6302,299268508,85468508.0,0.6422553467,172.06228,110000000.0,0.0
The Twilight Saga: Breaking Dawn - Part 1,110000000,130.858,4.9,236412,117,"Adventure,Drama,Fantasy",25.0,60.0,PG-13,2011-11-18,3.0,35.25,9.832,4.289333333,24.2466,712205856,281287133.0,0.6530120482,547.4598691,127000000.0,0.15454545454545454
Ender's Game,110000000,51.684,6.6,236467,114,"Action,Adventure,Sci-Fi",62.0,65.0,PG-13,2013-11-01,59.0,40.5,2.375,3.72725,25.2988,125544024,61737191.0,0.5111420613,14.13093091,115000000.0,0.045454545454545456
300: Rise of an Empire,110000000,79.852,6.2,296244,102,"Action,Drama",45.0,51.0,R,2014-03-07,27.0,38.25,5.563,4.8262,17.9314,337580051,106580051.0,0.4743833017,206.8909555,110000000.0,0.0
The Divergent Series: Insurgent,110000000,88.192,6.2,232368,119,"Action,Adventure,Sci-Fi",,,,2015-03-20,22.0,40.375,0.0,0.0,14.8808,297002527,130179072.0,0.7052238806,170.0022973,110000000.0,0.0
San Andreas,110000000,155.802,6.1,231287,114,"Action,Adventure,Thriller",48.0,52.0,PG-13,2015-05-29,20.0,58.875,3.815,2.691,27.0506,473990832,155190832.0,0.3908396947,330.9007564,110000000.0,0.0
Allegiant,110000000,61.538,5.7,118898,120,"Action,Adventure,Mystery",29.0,41.0,R,2016-03-18,46.0,80.75,0.98,0.77,23.1254,179246868,66184051.0,0.4277726002,62.95169818,142000000.0,0.2909090909090909
Miss Peregrine's Home for Peculiar Children,110000000,93.64,6.7,167868,127,"Adventure,Drama,Family",64.0,60.0,PG-13,2016-09-30,34.0,51.875,14.466,2.9965,22.7924,296482446,87242834.0,0.6875687569,169.5294964,110000000.0,0.0
Deepwater Horizon,110000000,37.511,7.1,165045,107,"Action,Drama,History",82.0,82.0,PG-13,2016-09-30,53.0,36.5,12.59,11.4788,22.0602,121790373,61433527.0,0.2005157963,10.71852091,120000000.0,0.09090909090909091
Passengers,110000000,45.545,7.0,388526,116,"Drama,Romance,Sci-Fi",30.0,63.0,PG-13,2016-12-21,59.0,48.875,5.61,4.4835,24.7754,303144152,100014699.0,0.1785936528,175.5855927,150000000.0,0.36363636363636365
Deadpool 2,110000000,179.019,7.7,548302,119,"Action,Adventure,Comedy",84.0,85.0,R,2018-05-18,5.0,41.0,6.782,27.465,26.1874,786365638,318491426.0,0.4517241379,614.8778527,110000000.0,0.0
Men in Black: International,110000000,61.432,5.6,129326,114,"Action,Adventure,Comedy",23.0,66.0,PG-13,2019-06-14,36.0,40.0,5.49,6.1795,23.5266,253890701,80001807.0,0.1703590527,130.8097282,110000000.0,0.0
Free Guy,110000000,601.628,7.2,321996,115,"Action,Adventure,Comedy",80.0,94.0,PG-13,2021-08-13,10.0,35.875,33.013,23.8794,23.132,331526598,121626598.0,0.795221843,201.3878164,125000000.0,0.13636363636363635
Ferdinand,111000000,88.372,6.7,55257,108,"Adventure,Animation,Comedy",72.0,52.0,PG,2017-12-15,51.0,58.875,2.712,2.038,13.3356,296069199,84410380.0,0.5501222494,166.7290081,111000000.0,0.0
Gulliver's Travels,112000000,40.004,4.9,68898,85,"Adventure,Comedy,Family",,,,2010-12-25,119.0,54.0,0.0,0.0,16.5566,237382724,42779261.0,0.6195883605,111.9488607,112000000.0,0.0
Elysium,115000000,62.444,6.6,439592,109,"Action,Drama,Sci-Fi",65.0,58.0,R,2013-08-09,37.0,43.375,6.446,7.471333333,19.1448,286140700,93050117.0,0.4411529223,148.818,115000000.0,0.0
The Huntsman: Winter's War,115000000,46.709,6.1,107494,114,"Action,Adventure,Drama",20.0,45.0,PG-13,2016-04-22,64.0,69.5,3.778,5.184,25.5586,164989338,48390190.0,-0.8919148936,43.46898957,115000000.0,0.0
Venom,116000000,215.948,6.7,460725,112,"Action,Adventure,Sci-Fi",30.0,81.0,PG-13,2018-10-05,11.0,41.625,16.871,5.509666667,22.119,856085151,213515506.0,0.3436830835,638.0044405,110000000.0,0.05172413793103448
How Do You Know,120000000,10.486,5.4,49491,121,"Comedy,Drama,Romance",31.0,25.0,PG-13,2010-12-17,116.0,84.0,4.553,1.9935,24.9316,48668907,30212620.0,0.2632864997,-59.4425775,0.0,1.0
The Green Hornet,120000000,19.6,5.8,159609,119,"Action,Comedy,Crime",44.0,43.0,PG-13,2011-01-14,32.0,49.375,6.112,10.182,15.7518,227817248,98780042.0,0.4969656102,89.84770667,120000000.0,0.0
The Twilight Saga: Breaking Dawn - Part 2,120000000,142.613,5.6,244509,115,"Adventure,Drama,Fantasy",49.0,70.0,PG-13,2012-11-16,5.0,33.25,9.832,4.289333333,22.5046,829746820,292324737.0,0.6864686469,591.4556833,127000000.0,0.058333333333333334
Life of Pi,120000000,49.965,7.9,614380,127,"Adventure,Drama,Fantasy",86.0,84.0,PG,2012-11-21,32.0,46.375,6.644,3.289333333,3.0406,609016565,124987023.0,0.6591511936,407.5138042,0.0,1.0
Oblivion,120000000,35.067,7.0,511724,124,"Action,Adventure,Sci-Fi",,,,2013-04-19,41.0,70.625,0.0,0.0,29.8938,286168572,89107235.0,0.4273972603,138.47381,120000000.0,0.0
The Wolverine,120000000,20.454,6.7,454929,126,"Action,Sci-Fi",71.0,69.0,PG-13,2013-07-26,21.0,39.125,6.24,8.423,17.1744,415440673,132556852.0,0.4819369716,246.2005608,132000000.0,0.1
Fantastic Four,120000000,77.683,4.3,162784,100,"Action,Adventure,Sci-Fi",9.0,18.0,PG-13,2015-08-07,52.0,36.0,1.951,6.225,15.973,167977596,56117548.0,0.6925826631,39.98133,0.0,1.0
Jason Bourne,120000000,39.156,6.6,222698,123,"Action,Thriller",54.0,55.0,PG-13,2016-07-29,15.0,44.5,4.05,10.20916667,17.3708,415484914,162434410.0,0.3924441018,246.2374283,120000000.0,0.0
Geostorm,120000000,65.445,5.3,105024,109,"Action,Sci-Fi,Thriller",17.0,35.0,PG-13,2017-10-20,77.0,46.375,3.358,4.654666667,13.8234,221600160,33700160.0,0.1374764595,84.6668,130000000.0,0.08333333333333333
Rampage,120000000,95.09,6.1,161488,107,"Action,Adventure,Sci-Fi",51.0,72.0,PG-13,2018-04-13,33.0,36.875,3.815,2.327,17.9034,428028233,101028233.0,0.3469387755,256.6901942,140000000.0,0.16666666666666666
The Nutcracker and the Four Realms,120000000,32.495,5.5,32916,99,"Adventure,Family,Fantasy",32.0,34.0,PG,2018-11-02,55.0,35.0,0.0,3.618,16.9582,173961069,54858851.0,0.6389324961,44.9675575,133000000.0,0.10833333333333334
Uncharted,120000000,767.205,6.7,60587,116,"Action,Adventure",40.0,90.0,PG-13,2022-02-18,3.0,48.5,16.871,4.58325,44.3466,378000000,136322735.0,0.319201995,215,120000000.0,0.0
Clash of the Titans,125000000,132.065,5.8,279581,106,"Action,Adventure,Fantasy",27.0,40.0,PG-13,2010-04-02,12.0,37.625,7.598,3.035,26.7264,493214993,163214888.0,0.5113904163,294.5719944,125000000.0,0.0
Fast Five,125000000,22.003,7.3,373986,130,"Action,Adventure,Crime",77.0,83.0,PG-13,2011-04-29,6.0,47.75,11.224,18.18066667,21.645,626137675,209837675.0,0.5242424242,400.91014,125000000.0,0.0
Harry Potter and the Deathly Hallows: Part 2,125000000,265.513,8.2,839639,130,"Adventure,Fantasy,Mystery",96.0,89.0,PG-13,2011-07-15,1.0,47.625,14.088,6.070666667,35.7066,1341511219,381011219.0,0.5224646983,973.2089752,1000000.0,0.992
Sherlock Holmes: A Game of Shadows,125000000,74.814,7.4,444166,129,"Action,Adventure,Mystery",59.0,77.0,PG-13,2011-12-16,19.0,43.75,17.049,3.001,25.6416,543848418,186848418.0,0.6254681648,335.0787344,125000000.0,0.0
Total Recall,125000000,77.043,6.2,251367,118,"Action,Adventure,Sci-Fi",31.0,47.0,PG-13,2012-08-03,52.0,41.25,8.172,6.071,30.1714,198802074,58877969.0,0.2835820896,59.0416592,0.0,1.0
Noah,125000000,132.902,5.8,252302,138,"Action,Adventure,Drama",,,,2014-03-28,29.0,45.625,0.0,0.0,36.2566,362637473,101200044.0,0.4240631164,190.1099784,160000000.0,0.28
Teenage Mutant Ninja Turtles,125000000,174.86,5.8,208474,101,"Action,Adventure,Comedy",21.0,50.0,PG-13,2014-08-08,13.0,43.25,2.168,4.825666667,15.2148,485004754,191204754.0,0.6107526882,288.0038032,0.0,1.0
The Hunger Games: Mockingjay - Part 1,125000000,157.103,6.6,443036,123,"Action,Adventure,Sci-Fi",69.0,71.0,PG-13,2014-11-21,2.0,43.875,5.18,2.535,16.2316,755356711,337135885.0,-0.6921212121,504.2853688,0.0,1.0
Trolls,125000000,69.056,6.5,79603,92,"Adventure,Animation,Comedy",75.0,67.0,PG,2016-11-04,19.0,69.25,0.0,2.381,12.7486,346864462,153707064.0,0.150247661,177.4915696,0.0,1.0
Assassin's Creed,125000000,63.873,5.7,196263,115,"Action,Adventure,Sci-Fi",18.0,42.0,PG-13,2016-12-21,78.0,72.125,3.167,4.917428571,17.5718,240697856,54647948.0,0.5430157262,92.5582848,125000000.0,0.0
Monster Trucks,125000000,45.833,5.6,16926,104,"Action,Adventure,Comedy",32.0,51.0,PG,2017-01-13,78.0,40.375,10.231,1.725,11.9642,64493915,33370166.0,0.1981724729,-48.404868,125000000.0,0.0
Skyscraper,125000000,63.35,5.8,119197,102,"Action,Adventure,Thriller",48.0,68.0,PG-13,2018-07-13,46.0,40.375,11.237,12.6665,15.009,304868961,68420120.0,0.3807040417,143.8951688,129000000.0,0.032
Jumanji: The Next Level,125000000,126.243,6.7,235452,123,"Action,Adventure,Comedy",71.0,87.0,PG-13,2019-12-13,11.0,46.5,5.916,10.1528,33.6946,800059707,320314960.0,0.6766550523,540.0477656,132000000.0,0.056
Chaos Walking,125000000,122.987,5.7,42705,109,"Action,Adventure,Fantasy",22.0,71.0,PG-13,2021-03-05,61.0,40.125,2.882,1.92925,42.4854,26943020,13287908.0,-0.264665127,-78.445584,125000000.0,0.0
The Island,126000000,25.296,6.9,312747,136,"Action,Sci-Fi,Thriller",39.0,63.0,,1899-12-30,,83.625,16.464,0.0,27.6872,198326350,,35.24861878,57.40186508,0.0,1.0
Night at the Museum: Secret of the Tomb,127000000,51.337,6.2,118557,98,"Adventure,Comedy,Family",47.0,57.0,PG,2014-12-19,46.0,37.875,33.013,21.2905,18.2318,363204635,113746621.0,0.7645429363,185.9879016,127000000.0,0.0
How to Train Your Dragon: The Hidden World,129000000,101.642,7.4,121790,104,"Action,Adventure,Animation",90.0,86.0,PG,2019-02-22,15.0,58.125,5.474,1.5685,25.024,521799505,160799505.0,0.5289801908,304.4957403,0.0,1.0
Megamind,130000000,82.355,7.3,250945,95,"Action,Animation,Comedy",72.0,72.0,PG,2010-11-05,15.0,42.5,12.258,1.176,16.4134,321885765,148415853.0,0.6558603491,147.6044346,130000000.0,0.0
Puss in Boots,130000000,57.423,6.6,155196,90,"Adventure,Animation,Comedy",86.0,67.0,PG,2011-10-28,15.0,48.5,7.871,3.1975,16.9278,554987477,149260504.0,0.6767241379,326.9134438,130000000.0,0.0
Happy Feet Two,130000000,77.981,5.9,44353,117,"Adventure,Animation,Comedy",45.0,60.0,PG,2011-11-18,54.0,42.125,8.791,4.483666667,10.51,159196259,64006466.0,0.9472817133,22.45866077,135000000.0,0.038461538461538464
The Adventures of Tintin,130000000,38.472,7.3,227716,107,"Action,Adventure,Animation",74.0,74.0,PG,2011-12-21,74.0,71.375,29.221,15.406,16.2658,373993951,77591831.0,0.9071832123,187.6876546,0.0,1.0
Prometheus,130000000,147.862,7.0,596388,124,"Adventure,Mystery,Sci-Fi",73.0,68.0,R,2012-06-08,20.0,54.75,10.645,7.61,23.8592,403354469,126477084.0,0.3507779349,210.2726685,0.0,1.0
The Bourne Legacy,130000000,51.637,6.6,298155,135,"Action,Adventure,Thriller",55.0,58.0,PG-13,2012-08-10,24.0,49.75,4.843,2.93675,21.3266,276572938,113203870.0,0.3703703704,112.7484138,0.0,1.0
G.I. Joe: Retaliation,130000000,49.006,5.8,180206,110,"Action,Adventure,Sci-Fi",29.0,48.0,PG-13,2013-03-28,22.0,46.0,3.356,2.9865,18.8094,375740705,122523060.0,0.5718015666,189.0313115,155000000.0,0.19230769230769232
After Earth,130000000,73.843,4.8,199249,100,"Action,Adventure,Sci-Fi",12.0,36.0,PG-13,2013-05-31,61.0,41.0,9.345,14.5968,27.6272,243843127,60522097.0,0.2923832924,87.57163615,130000000.0,0.0
R.I.P.D.,130000000,51.751,5.6,130073,96,"Action,Adventure,Comedy",12.0,38.0,PG-13,2013-07-19,87.0,48.875,3.37,5.683,17.439,78324220,33618855.0,0.2169092169,-39.7506,154000000.0,0.18461538461538463
The Hunger Games: Catching Fire,130000000,72.555,7.5,648558,146,"Action,Adventure,Drama",90.0,89.0,PG-13,2013-11-22,2.0,46.625,5.18,2.535,16.2316,865011746,424668047.0,-0.6684360964,565.3936508,140000000.0,0.07692307692307693
Tarzan,130000000,99.064,7.3,219557,88,"Adventure,Animation,Comedy",20.0,33.0,PG,2014-05-09,,77.5,1.62,2.2115,7.852,448191819,,0.4121532365,244.7629377,180000000.0,0.38461538461538464
Ant-Man,130000000,96.577,7.3,636685,117,"Action,Adventure,Comedy",83.0,85.0,PG-13,2015-07-17,14.0,37.5,3.515,11.621,18.8104,519311965,180202163.0,0.3552631579,299.4707423,195000000.0,0.5
Mary Poppins Returns,130000000,42.16,6.7,86145,130,"Adventure,Comedy,Family",80.0,65.0,PG,2018-12-19,30.0,57.5,4.192,3.988333333,13.0332,349537494,171958438.0,0.6553314121,168.8749954,130000000.0,0.0
Penguins of Madagascar,132000000,131.386,6.7,88127,92,"Adventure,Animation,Comedy",74.0,63.0,PG,2014-11-26,43.0,45.5,0.0,0.9625,7.4366,373552094,83850911.0,0.6282051282,182.9940106,132000000.0,0.0
Rango,135000000,74.386,7.2,256164,107,"Action,Adventure,Animation",88.0,69.0,PG,2011-03-04,20.0,42.25,4.916,2.569333333,22.7572,245724603,123477607.0,0.501953125,82.01822444,135000000.0,0.0
The Croods,135000000,117.269,7.2,209335,98,"Adventure,Animation,Comedy",72.0,77.0,PG,2013-03-22,14.0,53.375,0.0,2.6215,29.719,587204668,187168425.0,0.7873799726,334.9664207,65000000.0,0.5185185185185185
Turbo,135000000,34.551,6.4,94046,96,"Adventure,Animation,Comedy",67.0,65.0,PG,2013-07-17,43.0,88.75,7.757,1.4,30.782,282570682,83028128.0,0.5028248588,109.3116163,127000000.0,0.05925925925925926
Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,64.218,5.9,91376,112,"Action,Adventure,Comedy",38.0,46.0,PG-13,2016-06-03,37.0,35.0,1.932,5.2916,12.3702,245623848,82051601.0,0.5746268657,81.94359111,0.0,1.0
The Revenant,135000000,75.575,8.0,773163,156,"Action,Adventure,Drama",78.0,84.0,R,2016-12-25,14.0,60.25,0.0,2.321,27.382,532950503,183637894.0,0.2510121457,294.7781504,135000000.0,0.0
Bumblebee,135000000,76.31,6.7,158336,114,"Action,Adventure,Sci-Fi",90.0,74.0,PG-13,2018-12-21,41.0,55.5,0.6,4.9052,19.3578,467989645,127195589.0,0.577970297,246.6589963,135000000.0,0.0
Gemini Man,138000000,74.929,5.7,110563,117,"Action,Adventure,Sci-Fi",26.0,83.0,PG-13,2019-10-11,58.0,46.625,6.644,4.789,21.7986,173469516,48546770.0,0.4116022099,25.70254783,138000000.0,0.0
